STRECKE_NR;RICHTUNG;KM_I;KM_L;BEZEICHNUNG;TECHN_SICHERUNG;STRASSENART;GEOGR_BREITE;GEOGR_LAENGE;GK_H_DGN;GK_R_DGN
1040;0;107850023;78,5 + 23;Bü 78.521 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,09999751;9,96254742;5997033,146;3563043,162
1040;0;107940052;79,4 + 52;Bü 79.452 Neumünster - Flensburg;Nicht technisch gesichert;Strasse;54,10611443;9,95289744;5997705,42;3562402,732
1040;0;108000095;80,0 + 95;Bü 80.095 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,11035273;9,9462063;5998171,274;3561958,782
1040;0;108400079;84,0 + 79;Bü 84.078 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,13660148;9,90479262;6001057,373;3559212,974
1040;0;108490032;84,9 + 32;Bü 84.93 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,14222796;9,89592047;6001676,231;3558625,171
1040;0;108550090;85,5 + 90;Bü 85.591 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,14656511;9,88907871;6002153,323;3558171,996
1040;0;108700096;87,0 + 96;Bü 87.097 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,15577686;9,87221951;6003164,894;3557057,722
1040;0;108890071;88,9 + 71;Bü 88.971 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,16737915;9,85149998;6004439,764;3555688,597
1040;0;108920064;89,2 + 64;Bü 89.264 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,16943585;9,84870006;6004666,482;3555502,985
1040;0;108960055;89,6 + 55;Bü 89.656 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,17225945;9,84514415;6004977,976;3555267,002
1040;0;109220087;92,2 + 87;Bü 92.287 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,19412673;9,82992642;6007400,115;3554244,66
1040;0;109300012;93,0 + 12;Bü 93.011 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,20020693;9,82596446;6008073,838;3553978,159
1040;0;109500098;95,0 + 98;Bü 95.099 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,21771559;9,81454307;6010013,979;3553210,344
1040;0;109910049;99,1 + 49;Bü 99.149 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,25131998;9,79104877;6013736,906;3551635,888
1040;0;109950057;99,5 + 57;Bü 99.558 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,25387355;9,7865797;6014017,879;3551341,437
1040;0;111530003;115,3 + 3;Bü 115.303 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,31267112;9,65675586;6020475,976;3542819,372
1040;0;111580054;115,8 + 54;Bü 115.854 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,31721833;9,65348462;6020980,139;3542601,785
1040;0;111680083;116,8 + 83;Bü 116.883 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,32608852;9,64903287;6021964,788;3542303,004
1040;0;111940042;119,4 + 42;Bü 119.442 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,3481523;9,63798547;6024414,114;3541562,035
1040;0;112010080;120,1 + 80;Bü 120.18 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,35461938;9,63551934;6025132,509;3541395,185
1040;0;112060033;120,6 + 33;Bü 120.633 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,35851564;9,63352959;6025565,032;3541261,923
1040;0;112110081;121,1 + 81;Bü 121.181 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,36296121;9,62992855;6026057,766;3541023,4
1040;0;112140061;121,4 + 61;Bü 121.461 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,36503848;9,6275123;6026287,584;3540864,28
1040;0;112350086;123,5 + 86;Bü 123.586 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,37879198;9,60484032;6027805,595;3539377,484
1040;0;112440037;124,4 + 37;Bü 124.437 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,38492636;9,59705802;6028484,098;3538866,025
1040;0;112540072;125,4 + 72;Bü 125.472 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,39324041;9,58993554;6029405,636;3538395,546
1040;0;112630009;126,3 + 9;Bü 126.309 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,39944918;9,58272435;6030092,836;3537921,43
1040;0;112660088;126,6 + 88;Bü 126.688 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,40227141;9,57947911;6030405,24;3537708,085
1040;0;113170019;131,7 + 19;Bü 131.719 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,44667786;9,56956018;6035342,891;3537023,978
1040;0;113360035;133,6 + 35;Bü 133.635 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,46078195;9,55285112;6036904,195;3535927,729
1040;0;113460054;134,6 + 54;Bü 134.654 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,46908272;9,546757;6037825,079;3535525,361
1040;0;113550014;135,5 + 14;Bü 135.514 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,47669176;9,54836782;6038672,865;3535623,201
1040;0;113750031;137,5 + 31;Bü 137.531 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,49448162;9,54667886;6040652,233;3535498,338
1040;0;113920015;139,2 + 15;Bü 139.215 Neumünster - Flensburg;Nicht technisch gesichert;Fuss- und Radwege;54,50363189;9,52644217;6041660,772;3534179,485
1040;0;114700059;147,0 + 59;Bü 147.059 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,54541053;9,43077068;6046269,13;3527953,356
1040;0;114910062;149,1 + 62;Bü 149.162 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,55809264;9,40668254;6047671,542;3526386,337
1040;0;115040055;150,4 + 55;Bü 150.455 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,56600105;9,39206021;6048546,486;3525435,443
1040;0;115220023;152,2 + 23;Bü 152.223 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,58028683;9,38114277;6050132,813;3524720,659
1040;0;115290088;152,9 + 88;Bü 152.988 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,58713229;9,38008855;6050894,442;3524648,374
1040;0;115420026;154,2 + 26;Bü 154.226 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,59821166;9,37840813;6052127,151;3524533,098
1040;0;115590061;155,9 + 61;Bü 155.961 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,61373875;9,37605049;6053854,729;3524371,473
1040;0;115660050;156,6 + 50;Bü 156.65 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,61990608;9,37513952;6054540,931;3524308,954
1040;0;115710002;157,1 + 2;Bü 157.102 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,62395582;9,37452782;6054991,517;3524267,037
1040;0;115850028;158,5 + 28;Bü 158.528 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,6364883;9,37719168;6056387,494;3524431,608
1040;0;116020086;160,2 + 86;Bü 160.286 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,65094894;9,38814233;6058001,038;3525129,803
1040;0;116110074;161,1 + 74;Bü 161.174 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,65825146;9,39368227;6058815,913;3525482,837
1040;0;116200054;162,0 + 54;Bü 162.054 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,66556518;9,39883687;6059631,921;3525810,871
1040;0;116320005;163,2 + 5;Bü 163.204 Neumünster - Flensburg;Nicht technisch gesichert;Strasse;54,67577489;9,40137721;6060769,358;3525968,289
1040;0;116510018;165,1 + 18;Bü 165.118 Neumünster - Flensburg;Schrankenabschluss;Strasse;54,69291908;9,40323345;6062678,469;3526077,072
1042;0;100070085;0,7 + 85;Bü 0.785 Neumünster - Heide;Schrankenabschluss;Strasse;54,08291903;9,98043535;5995148,368;3564239,653
1042;0;100090069;0,9 + 69;Bü 0.975 Neumünster - Heide;Schrankenabschluss;Strasse;54,08410464;9,97850479;5995278,578;3564111,488
1042;0;100150035;1,5 + 35;Bü 1.535 Neumünster - Heide;Schrankenabschluss;Strasse;54,08433677;9,97016553;5995296,897;3563565,411
1042;0;100200098;2,0 + 98;Bü 2.101 Neumünster - Heide;Schrankenabschluss;Strasse;54,08331979;9,96173491;5995176,173;3563015,251
1042;0;100270031;2,7 + 31;Bü 2.732 Neumünster - Heide;Nicht technisch gesichert;Fuss- und Radwege;54,08217557;9,95225658;5995040,428;3562396,689
1042;0;100390027;3,9 + 27;Bü 3.924 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,08001222;9,93434926;5994784,017;3561227,953
1042;0;100560090;5,6 + 90;Bü 5.688 Neumünster - Heide;Schrankenabschluss;Strasse;54,07680934;9,9079033;5994404,995;3559501,72
1042;0;100610088;6,1 + 88;Bü 6.19 Neumünster - Heide;Schrankenabschluss;Strasse;54,07592284;9,90046126;5994300,101;3559015,879
1042;0;100640005;6,4 + 5;Bü 6.407 Neumünster - Heide;Schrankenabschluss;Strasse;54,07553576;9,89724835;5994254,346;3558806,129
1042;0;100660085;6,6 + 85;Bü 6.685 Neumünster - Heide;Schrankenabschluss;Strasse;54,07502886;9,89306331;5994194,461;3558532,913
1042;0;100690046;6,9 + 46;Bü 6.945 Neumünster - Heide;Schrankenabschluss;Strasse;54,07455284;9,88915626;5994138,258;3558277,843
1042;0;101020090;10,2 + 90;Bü 10.29 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,07622813;9,83894383;5994284,581;3554988,934
1042;0;101110064;11,1 + 64;Bü 11.164 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,0777505;9,82584281;5994443,935;3554129,45
1042;0;101160011;11,6 + 11;Bü 11.611 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,0785329;9,81913171;5994525,911;3553689,193
1042;0;101260030;12,6 + 30;Bü 12.63 Neumünster - Heide;Schrankenabschluss;Strasse;54,08031646;9,80385008;5994712,953;3552686,757
1042;0;101320012;13,2 + 12;Bü 13.21 Neumünster - Heide;Schrankenabschluss;Strasse;54,08133944;9,79512316;5994820,358;3552114,325
1042;0;101390052;13,9 + 52;Bü 13.952 Neumünster - Heide;Schrankenabschluss;Strasse;54,08263673;9,7840342;5994956,65;3551387,002
1042;0;101520078;15,2 + 78;Bü 15.277 Neumünster - Heide;Schrankenabschluss;Strasse;54,08496871;9,76415961;5995201,973;3550083,533
1042;0;101580011;15,8 + 11;Bü 15.81 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,08590554;9,75617005;5995300,627;3549559,582
1042;0;101670010;16,7 + 10;Bü 16.71 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,08747507;9,7426903;5995465,975;3548675,652
1042;0;101850076;18,5 + 76;Bü 18.575 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09073543;9,71471035;5995810,003;3546841,084
1042;0;101890084;18,9 + 84;Bü 18.984 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09118003;9,70854207;5995855,428;3546436,991
1042;0;101950007;19,5 + 7;Bü 19.507 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09014996;9,70076026;5995735,706;3545928,959
1042;0;102020029;20,2 + 29;Bü 20.229 Neumünster - Heide;Schrankenabschluss;Strasse;54,08843204;9,69011735;5995537,649;3545234,436
1042;0;102050045;20,5 + 45;Bü 20.541 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,08767865;9,68545213;5995450,825;3544929,981
1042;0;102090091;20,9 + 91;Bü 20.991 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,08662474;9,67888261;5995329,376;3544501,223
1042;0;102140082;21,4 + 82;Bü 21.482 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,08546132;9,67164308;5995195,361;3544028,714
1042;0;102250084;22,5 + 84;Bü 22.578 Neumünster - Heide;Schrankenabschluss;Strasse;54,08634878;9,65549621;5995284,227;3542971,153
1042;0;102300030;23,0 + 30;Bü 23.03 Neumünster - Heide;Schrankenabschluss;Strasse;54,087503;9,64896029;5995408,752;3542542,275
1042;0;102390019;23,9 + 19;Bü 23.918 Neumünster - Heide;Schrankenabschluss;Strasse;54,08982109;9,63595576;5995659,036;3541688,984
1042;0;102460044;24,6 + 44;Bü 24.645 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,0918409;9,62542937;5995877,708;3540998,224
1042;0;102550033;25,5 + 33;Bü 25.533 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09450634;9,61261709;5996167,046;3540157,35
1042;0;102600064;26,0 + 64;Bü 26.062 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09610399;9,60495919;5996340,559;3539654,806
1042;0;102650099;26,5 + 99;Bü 26.599 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09769118;9,59724606;5996512,932;3539148,697
1042;0;102690093;26,9 + 93;Bü 26.993 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,09887449;9,5915682;5996641,517;3538776,146
1042;0;102760026;27,6 + 26;Bü 27.623 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,10076549;9,58243981;5996847,038;3538177,244
1042;0;102810081;28,1 + 81;Bü 28.18 Neumünster - Heide;Schrankenabschluss;Strasse;54,10243868;9,57443684;5997028,99;3537652,21
1042;0;102830084;28,3 + 84;Bü 28.384 Neumünster - Heide;Schrankenabschluss;Strasse;54,10304592;9,57150878;5997095,027;3537460,13
1042;0;102930097;29,3 + 97;Bü 29.395 Neumünster - Heide;Nicht technisch gesichert;Fuss- und Radwege;54,10606939;9,55689374;5997423,927;3536501,476
1042;0;102980070;29,8 + 70;Bü 29.87 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,10838152;9,55086065;5997678,188;3536104,861
1042;0;103050025;30,5 + 25;Bü 30.525 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,11194463;9,54288377;5998070,745;3535580,097
1042;0;103090093;30,9 + 93;Bü 30.992 Neumünster - Heide;Schrankenabschluss;Strasse;54,11377095;9,53656323;5998270,868;3535165,201
1042;0;103130093;31,3 + 93;Bü 31.394 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,11329127;9,53050686;5998214,489;3534769,542
1042;0;103340032;33,4 + 32;Bü 33.431 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,11189574;9,49987256;5998044,565;3532767,267
1042;0;103400047;34,0 + 47;Bü 34.047 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,11388689;9,49109498;5998262,168;3532191,686
1042;0;103540085;35,4 + 85;Bü 35.485 Neumünster - Heide;Schrankenabschluss;Strasse;54,11862156;9,470622;5998780,058;3530849,337
1042;0;103590066;35,9 + 66;Bü 35.966 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12015219;9,46373281;5998947,449;3530397,748
1042;0;103690093;36,9 + 93;Bü 36.99 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12221529;9,44861128;5999170,705;3529407,558
1042;0;103730093;37,3 + 93;Bü 37.392 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12228714;9,44249331;5999176,182;3529007,5
1042;0;103770059;37,7 + 59;Bü 37.759 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12236712;9,43689586;5999182,809;3528641,47
1042;0;103780024;37,8 + 24;Bü 37.82 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12237974;9,43590172;5999183,812;3528576,462
1042;0;103790085;37,9 + 85;Bü 37.985 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,1224179;9,43343959;5999187,07;3528415,456
1042;0;103850034;38,5 + 34;Bü 38.533 Neumünster - Heide;Schrankenabschluss;Strasse;54,12253111;9,42503547;5999196,335;3527865,9
1042;0;103920039;39,2 + 39;Bü 39.235 Neumünster - Heide;Nicht technisch gesichert;Fuss- und Radwege;54,12283883;9,41426402;5999226,406;3527161,439
1042;0;103930055;39,3 + 55;Bü 39.353 Neumünster - Heide;Schrankenabschluss;Strasse;54,12289215;9,41249173;5999231,664;3527045,529
1042;0;103980018;39,8 + 18;Bü 39.818 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,12312099;9,40542699;5999254,463;3526583,479
1042;0;104100017;41,0 + 17;Bü 41.017 Neumünster - Heide;Schrankenabschluss;Strasse;54,12372212;9,38711266;5999314,662;3525385,699
1042;0;104140084;41,4 + 84;Bü 41.481 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12395265;9,37996435;5999337,786;3524918,202
1042;0;104220026;42,2 + 26;Bü 42.226 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,12437926;9,36862416;5999381,346;3524176,533
1042;0;104310015;43,1 + 15;Bü 43.114 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,12513936;9,35535541;5999461,508;3523308,605
1042;0;104630092;46,3 + 92;Bü 46.395 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,13358356;9,31490402;6000388,866;3520659,779
1042;0;104710009;47,1 + 9;Bü 47.111 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,13860461;9,3083697;6000945,858;3520230,226
1042;0;104770039;47,7 + 39;Bü 47.741 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,14215176;9,30088154;6001338,57;3519739,141
1042;0;104850053;48,5 + 53;Bü 48.554 Neumünster - Heide;Schrankenabschluss;Strasse;54,14676546;9,29122951;6001849,464;3519106,251
1042;0;104900003;49,0 + 3;Bü 49.006 Neumünster - Heide;Schrankenabschluss;Strasse;54,1492773;9,2858359;6002127,61;3518752,679
1042;0;104980066;49,8 + 66;Bü 49.869 Neumünster - Heide;Schrankenabschluss;Strasse;54,15106836;9,27310326;6002323,678;3517919,954
1042;0;104990010;49,9 + 10;Bü 49.911 Neumünster - Heide;Schrankenabschluss;Strasse;54,15113288;9,27244661;6002330,693;3517877,022
1042;0;105110076;51,1 + 76;Bü 51.179 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,15388898;9,25370391;6002632,909;3516651,321
1042;0;105280044;52,8 + 44;Bü 52.845 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,15869585;9,22952983;6003162,548;3515070,216
1042;0;105360004;53,6 + 4;Bü 53.607 Neumünster - Heide;Lichtzeichen / Blinklicht;Strasse;54,16060422;9,21835215;6003372,649;3514339,371
1042;0;105410063;54,1 + 63;Bü 54.163 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,16270544;9,21061606;6003604,997;3513833,333
1042;0;105490030;54,9 + 30;Bü 54.93 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,16531794;9,19979906;6003893,735;3513125,952
1042;0;105540024;55,4 + 24;Bü 55.42 Neumünster - Heide;Schrankenabschluss;Strasse;54,16661111;9,19257185;6004036,364;3512653,513
1042;0;105600026;56,0 + 26;Bü 56.026 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,16830755;9,18381149;6004223,666;3512080,855
1042;0;105640079;56,4 + 79;Bü 56.477 Neumünster - Heide;Schrankenabschluss;Strasse;54,16953647;9,17720697;6004359,353;3511649,168
1042;0;105810044;58,1 + 44;Bü 58.144 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,17401793;9,15287588;6004854,461;3510059,06
1042;0;105870010;58,7 + 10;Bü 58.709 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,17558632;9,14463231;6005027,901;3509520,385
1042;0;106010018;60,1 + 18;Bü 60.118 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,1794171;9,12408909;6005451,746;3508178,183
1042;0;106050030;60,5 + 30;Bü 60.528 Neumünster - Heide;Nicht technisch gesichert;Strasse;54,18053025;9,11807096;6005574,974;3507785,034
1042;0;106130036;61,3 + 36;Bü 61.335 Neumünster - Heide;Schrankenabschluss;Strasse;54,18365486;9,10713645;6005921,63;3507070,578
1043;0;107860044;78,6 + 44;Bü 78.644 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;54,04900643;10,00430944;5991395,803;3565855,597
1043;0;107950095;79,5 + 95;Bü 79.595 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;54,04341282;10,01528708;5990783,495;3566583,511
1043;0;108340027;83,4 + 27;Bü 83.428 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;54,02090404;10,05955863;5988320,797;3569520,968
1043;0;108870003;88,7 + 3;Bü 88.703 Neumünster - Bad Oldesloe;;Strasse;54,00719804;10,13647163;5986873,532;3574586,242
1043;0;109020058;90,2 + 58;Bü 90.266 Neumünster - Bad Oldesloe;;Strasse;54,00305646;10,15910673;5986436,641;3576077,746
1043;0;109090012;90,9 + 12;Bü 90.911 Neumünster - Bad Oldesloe;;Strasse;53,99968156;10,16721688;5986069,759;3576615,691
1043;0;109090012;90,9 + 12;Bü 90.911 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;53,99968156;10,16721688;5986069,759;3576615,691
1043;0;109140055;91,4 + 55;Bü 91.46 Neumünster - Bad Oldesloe;;Strasse;53,99619166;10,17301517;5985687,626;3577002,329
1043;0;109470093;94,7 + 93;Bü 94.793 Neumünster - Bad Oldesloe;;Strasse;53,97473657;10,2085653;5983338,953;3579374,349
1043;0;109470093;94,7 + 93;Bü 94.793 Neumünster - Bad Oldesloe;Nicht technisch gesichert;Strasse;53,97473657;10,2085653;5983338,953;3579374,349
1043;0;109690009;96,9 + 9;Bü 96.91 Neumünster - Bad Oldesloe;;Strasse;53,96067675;10,23016752;5981798,551;3580818,856
1043;0;109760011;97,6 + 11;Bü 97.61 Neumünster - Bad Oldesloe;;Strasse;53,95534802;10,23587692;5981212,009;3581203,924
1043;0;109870045;98,7 + 45;Bü 98.748 Neumünster - Bad Oldesloe;;Strasse;53,94677601;10,24520884;5980268,709;3581833,246
1043;0;109940056;99,4 + 56;Bü 99.454 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;53,94364764;10,25442841;5979931,213;3582444,713
1043;0;109960060;99,6 + 60;Bü 99.654 Neumünster - Bad Oldesloe;;Strasse;53,94307772;10,25738847;5979871,229;3582640,194
1043;0;109960060;99,6 + 60;Bü 99.654 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;53,94307772;10,25738847;5979871,229;3582640,194
1043;0;110200087;102,0 + 87;Bü 102.089 Neumünster - Bad Oldesloe;;Strasse;53,93564039;10,29213202;5979084,534;3584936,543
1043;0;110320032;103,2 + 32;Bü 103.225 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;53,93348555;10,30884022;5978864,849;3586038,222
1043;0;110640051;106,4 + 51;Bü 106.445 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,91244114;10,34241384;5976563,986;3588287,513
1043;0;110820004;108,2 + 4;Bü 108.196 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,89870968;10,35548296;5975052,11;3589175,471
1043;0;110860050;108,6 + 50;Bü 108.642 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,89520852;10,3587845;5974666,61;3589399,945
1043;0;110970063;109,7 + 63;Bü 109.757 Neumünster - Bad Oldesloe;Schrankenabschluss;Strasse;53,88546597;10,36082327;5973584,905;3589554,772
1043;0;111050037;110,5 + 37;Bü 110.532 Neumünster - Bad Oldesloe;Nicht technisch gesichert;Strasse;53,87850091;10,36029981;5972809,085;3589535,224
1043;0;111180051;111,8 + 51;Bü 111.854 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,86739337;10,36398577;5971577,556;3589801,39
1043;0;111330086;113,3 + 86;Bü 113.386 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,85760448;10,38042485;5970509,051;3590903,92
1043;0;111500020;115,0 + 20;Bü 115.02 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,84475567;10,39019926;5969091,644;3591575,032
1043;0;111530018;115,3 + 18;Bü 115.322 Neumünster - Bad Oldesloe;Lichtzeichen / Blinklicht;Strasse;53,84208882;10,3906975;5968795,489;3591613,641
